date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2020-06-11 21:30:00+00:00,7.3250732421875,395.0267518939112,19.655006045362047,8.965576171834982,112.53955078119908,5.522446906428176,108.16914062566192,388.1079009433237,274.5439966728445,7173.546052643049,1025.3903508787655
2020-06-12 11:40:00+00:00,7.081040445725648,397.05937499995343,19.88597790946595,9.691162109371362,113.14585193463634,5.613841869220374,92.5774999997462,390.1537500000151,287.0649670908767,7330.316964282688,1057.0133928627308
2020-06-12 11:50:00+00:00,6.91455078125,396.82134433971487,19.82076881044447,9.77864583329938,113.28633549556966,5.634313824530495,93.38383838394655,390.0473958333023,281.92317720275605,7311.506048375831,1057.5514112807089
2020-06-12 23:50:00+00:00,6.543870035575765,395.09895833337214,20.038812546484483,9.94253134554412,112.69203124993363,5.650283086858378,100.34682709314556,387.8375781250419,302.55876358608595,7525.056451570904,1116.648185477697
2020-06-13 00:00:00+00:00,6.5150146484375,395.14204545445375,20.02734375,9.88443449173654,112.68753685141508,5.645625523157703,103.59682765121264,388.393450797855,300.17578125878936,7533.073660693031,1119.4776785776153
2020-06-13 11:30:00+00:00,6.423829481454959,394.5589622641114,20.10281968395605,10.167919921586872,114.45883696950877,5.587532832699598,93.14642518939394,387.37642045454544,320.2992788142919,7550.57258070032,1130.621250071749
2020-06-13 11:40:00+00:00,6.158203125,393.1854910714652,20.05269949777124,9.79638671875,113.87171875030036,5.7829270135750255,98.28343749983468,386.0263119103543,308.390213869702,7524.541666652475,1121.5069444420792
2020-06-14 14:00:00+00:00,5.2218017578125,393.31770833279006,20.050557454420414,9.730212796046429,113.95752446305458,6.309297241923012,107.86737351218888,386.537642045504,308.23437498282874,7608.258064518893,1185.1305147073203
2020-06-14 19:50:00+00:00,6.0130615234375,392.2937973484566,19.768532986113616,9.300258091516818,112.32343749998836,5.21441760033651,98.97464843802736,386.5795454546407,301.06338779661087,7563.056451616869,1056.9994959638814
2020-06-15 07:30:00+00:00,7.685791015625,389.61750000014433,19.499755859379547,9.012509300614122,111.09397321449276,3.469230872360093,84.98338857319851,385.7427771229029,269.4821874991059,7023.312499991618,992.8495463722182
2020-06-15 22:20:00+00:00,7.9168701171875,389.1432783018868,19.53355189735859,9.086030505971651,112.10842633927156,3.493509201770101,79.51629464331616,385.4401041666667,275.2055104959308,7025.211693561186,968.082031313912
2020-06-16 07:20:00+00:00,9.519118867389896,388.7162610621231,19.8526475694974,8.435036399147727,110.033203125,3.090362548833127,73.19970703042834,383.2274469339623,254.8784520344695,6770.027027028134,958.660895269704
2020-06-16 07:30:00+00:00,9.791015625,388.93899601052686,19.861711774565524,8.644348144524884,110.22768702654338,3.0568207771466698,75.86160714203392,384.1642099052991,267.06350807035943,6816.8971774290285,940.9254806767792
2020-06-16 23:00:00+00:00,8.944091796875,393.90566037723767,19.597298758350657,9.908271426297365,113.19670758928572,3.01386247601218,83.02877604032983,388.8783166275177,279.29031249913385,6628.0,1011.5696271937708
2020-06-17 07:40:00+00:00,8.497216796618886,387.8024779039745,19.59899902345348,9.432320417755095,112.31512516817725,3.468515032287079,85.46731770815677,383.0078125,287.2760417838581,7191.080645141462,1095.4838709605317
2020-06-17 07:50:00+00:00,8.170654296875,388.11852904053575,19.72879905265228,9.599837865556484,112.31589843746914,3.4960512433827944,86.71551339282554,382.842578125,284.1197918456746,7232.927419352315,1106.9344758030868
2020-06-17 23:00:00+00:00,7.319245817323988,389.68601562521656,19.80676763460465,9.73506953801565,114.4653057796597,3.4618443080494705,83.80797991048478,383.9551339288841,307.0340624751523,7222.83467741599,1260.89264113097
2020-06-17 23:10:00+00:00,5.2874755859375,389.3618808962066,19.63532366069038,9.435122156895918,114.39031250019032,3.445149964387961,83.22482638883714,383.4491003789008,301.1862470518868,7240.695652175047,1254.6494565321254
2020-06-18 09:30:00+00:00,4.885808835658344,388.6169531250897,19.7020361889214,9.397635323722495,114.17857142857144,3.494026973331372,82.93880208328483,381.1873421716596,302.9032451801647,7249.428571426043,1281.8593749986612
